[NPC175]
name = Gusano de Arena
npc_type = 0
head = 0
heading = 3
body = 216
ai_type = 3
attackable = 1
hostile = 1
poisonous = 1
experience = 1450
min_hp = 1000
max_hp = 1000
max_hit = 100
min_hit = 75
attack = 150
evasion = 70
object_count = 5
drop1 = 12-175
drop2 = 38-30
drop3 = 36-10
drop4 = 480-365

[NPC176]
name = Esqueleto Guerrero
npc_type = 0
head = 0
heading = 3
body = 393
ai_type = 3
attackable = 1
hostile = 1
min_hp = 320
max_hp = 320
max_hit = 94
min_hit = 55
defense = 25
attack = 130
evasion = 100

[NPC177]
name = Tigre Salvaje
npc_type = 0
head = 0
heading = 3
body = 147
ai_type = 3
attackable = 1
hostile = 1
temeable = 2010
experience = 600
min_hp = 800
max_hp = 800
max_hit = 70
min_hit = 30
attack = 700
evasion = 45
object_count = 5
drop1 = 414-20
drop3 = 27-23
drop4 = 30-1
drop5 = 1004-1

# Repetido
[NPC178]
name = Orco
npc_type = 0
head = 0
heading = 3
body = 185
ai_type = 3
attackable = 1
hostile = 1
experience = 395
min_hp = 350
max_hp = 350
max_hit = 35
min_hit = 5
defense = 30
attack = 100
evasion = 75
object_count = 5
drop1 = 12-114
drop2 = 3-1
drop3 = 39-10
drop4 = 990-2
drop5 = 359-2

[NPC179]
name = Orco
npc_type = 0
head = 0
heading = 3
body = 185
ai_type = 3
attackable = 1
hostile = 1
experience = 395
gold = 44
min_hp = 350
max_hp = 350
max_hit = 35
min_hit = 5
defense = 30
attack = 100
evasion = 75
object_count = 5
drop1 = 12-114
drop2 = 3-1
drop3 = 39-10
drop4 = 990-2
drop5 = 359-2

[NPC180]
name = Jefe Orco
npc_type = 0
head = 0
heading = 3
body = 43
ai_type = 3
attackable = 1
hostile = 1
experience = 2000
min_hp = 1000
max_hp = 1000
max_hit = 400
min_hit = 75
defense = 30
attack = 250
evasion = 200
object_count = 5
drop1 = 183-1
drop2 = 183-1
drop3 = 183-1
drop4 = 183-1
drop5 = 183-1

[NPC181]
name = Aguila
npc_type = 0
head = 0
heading = 3
body = 59
ai_type = 3
attackable = 1
hostile = 1
temeable = 1200
experience = 10
min_hp = 40
max_hp = 40
max_hit = 15
min_hit = 4
attack = 25
evasion = 160
sound3 = 62
object_count = 5
drop2 = 139-1
drop3 = 544-5

[NPC182]
name = Araña Malaheing
npc_type = 0
head = 0
heading = 3
body = 42
ai_type = 3
attackable = 1
hostile = 1
poisonous = 1
experience = 1450
min_hp = 3000
max_hp = 3000
max_hit = 100
min_hit = 75
defense = 10
attack = 200
evasion = 150
object_count = 5
drop1 = 174-1
drop2 = 174-1
drop3 = 174-1
drop4 = 174-1
drop5 = 174-1

[NPC183]
name = Dragon Rojo
npc_type = 0
head = 0
heading = 3
body = 41
ai_type = 3
attackable = 1
hostile = 1
experience = 8500
min_hp = 5000
max_hp = 5000
max_hit = 300
min_hit = 250
defense = 20
attack = 300
evasion = 250
object_count = 5
drop1 = 178-1
drop2 = 178-1
drop3 = 178-1
drop4 = 178-1
drop5 = 178-1

[NPC184]
name = Anfisbena
npc_type = 0
head = 0
heading = 3
body = 203
ai_type = 3
attackable = 1
hostile = 1
experience = 51
min_hp = 75
max_hp = 75
max_hit = 5
min_hit = 5
attack = 30
sound2 = 103
object_count = 5
drop1 = 12-5
drop2 = 12-10
drop3 = 12-50

[NPC185]
name = Escorpion
npc_type = 0
head = 0
heading = 3
body = 51
ai_type = 3
attackable = 1
hostile = 1
poisonous = 1
temeable = 600
experience = 32
min_hp = 32
max_hp = 32
max_hit = 3
min_hit = 1
magic_defense = 3
attack = 30
evasion = 10
object_count = 5
drop1 = 12-2
drop3 = 12-30
drop4 = 2-1
drop5 = 164-1

[NPC186]
name = Bandido
npc_type = 0
head = 2
heading = 3
body = 47
ai_type = 3
attackable = 1
hostile = 1
experience = 266
min_hp = 200
max_hp = 200
max_hit = 39
min_hit = 15
attack = 70
evasion = 50
sound3 = 157
object_count = 5
drop1 = 12-50
drop2 = 641-1
drop3 = 38-10
drop4 = 873-1

[NPC187]
name = Asesino
npc_type = 0
head = 201
heading = 3
body = 48
ai_type = 3
attackable = 1
hostile = 1
experience = 1500
min_hp = 850
max_hp = 850
max_hit = 139
min_hit = 15
attack = 200
evasion = 200
sound3 = 155
object_count = 5
drop1 = 12-200
drop2 = 38-10
drop3 = 366-1
drop4 = 367-1
drop5 = 356-1

[NPC188]
name = Osezno
npc_type = 0
head = 0
heading = 3
body = 236
ai_type = 3
attackable = 1
hostile = 1
experience = 550
min_hp = 400
max_hp = 400
max_hit = 70
min_hit = 55
attack = 230
evasion = 60
object_count = 5
drop1 = 415-1
drop3 = 38-10
drop4 = 480-50

[NPC189]
name = Cuervo Salvaje
npc_type = 0
head = 0
heading = 3
body = 68
ai_type = 3
attackable = 1
hostile = 1
temeable = 1100
experience = 41
min_hp = 50
max_hp = 50
max_hit = 6
min_hit = 1
defense = 2
magic_defense = 3
attack = 20
evasion = 25
sound3 = 63
object_count = 5
drop1 = 12-4
drop3 = 12-53
drop4 = 12-250
drop5 = 12-1000

[NPC190]
name = Hormiga Gigante
npc_type = 0
head = 0
heading = 3
body = 69
ai_type = 3
attackable = 1
hostile = 1
temeable = 2010
experience = 500
min_hp = 400
max_hp = 400
max_hit = 100
min_hit = 50
defense = 5
attack = 150
evasion = 100
object_count = 5
drop1 = 12-100
drop2 = 478-1
drop3 = 479-1
drop4 = 38-15
drop5 = 480-500

[NPC191]
name = Hormiga Marabunta
npc_type = 0
head = 0
heading = 3
body = 70
ai_type = 3
attackable = 1
hostile = 1
temeable = 425
experience = 5
min_hp = 5
max_hp = 5
max_hit = 1
min_hit = 1
attack = 5
evasion = 3
object_count = 5
drop1 = 12-1
drop3 = 12-10
drop5 = 12-200

[NPC192]
name = Rata Salvaje
npc_type = 0
head = 0
heading = 3
body = 71
ai_type = 3
attackable = 1
hostile = 1
temeable = 700
experience = 16
min_hp = 15
max_hp = 15
max_hit = 4
min_hit = 2
attack = 10
evasion = 20
NROEXP = 2
EXP1 = Crick Crick
EXP2 = Clir chuik
object_count = 5
drop1 = 12-2
drop3 = 28-10
drop4 = 12-100

[NPC193]
name = Beholder
npc_type = 0
head = 0
heading = 3
body = 72
ai_type = 3
attackable = 1
hostile = 1
experience = 2500
min_hp = 1400
max_hp = 1400
max_hit = 300
min_hit = 45
attack = 350
evasion = 200
object_count = 5
drop1 = 12-360
drop2 = 12-500
drop3 = 37-100
drop4 = 205-1
drop5 = 12-10000

[NPC194]
name = Oso Pardo
npc_type = 0
head = 0
heading = 3
body = 73
ai_type = 3
attackable = 1
hostile = 1
temeable = 2010
experience = 850
min_hp = 600
max_hp = 600
max_hit = 100
min_hit = 65
attack = 250
evasion = 65
object_count = 5
drop1 = 415-1
drop2 = 12-26
drop3 = 480-50
drop4 = 479-1
drop5 = 38-100

[NPC195]
name = Tortuga Gigante
npc_type = 0
head = 0
heading = 3
body = 74
ai_type = 3
attackable = 1
hostile = 1
temeable = 2010
experience = 500
min_hp = 550
max_hp = 550
max_hit = 50
min_hit = 35
attack = 100
evasion = 45
object_count = 5
drop1 = 404-1
drop2 = 12-175
drop3 = 38-20
drop4 = 203-1

[NPC196]
name = Duende
npc_type = 0
head = 0
heading = 3
body = 75
ai_type = 3
attackable = 1
hostile = 1
temeable = 1700
experience = 245
min_hp = 210
max_hp = 210
max_hit = 32
min_hit = 8
attack = 80
evasion = 60
sound3 = 161
object_count = 5
drop1 = 12-23
drop3 = 12-150
drop4 = 197-1
drop5 = 204-1

[NPC197]
name = Ogro
npc_type = 0
head = 0
heading = 3
body = 76
ai_type = 3
attackable = 1
hostile = 1
experience = 3500
min_hp = 2250
max_hp = 2250
max_hit = 232
min_hit = 88
defense = 10
attack = 260
evasion = 230
sound2 = 78
object_count = 5
drop1 = 12-512
drop2 = 398-20
drop3 = 38-120
drop4 = 37-150
drop5 = 698-1

[NPC198]
name = Gran Dragon Rojo
npc_type = 6
head = 0
heading = 3
body = 82
ai_type = 3
attackable = 1
hostile = 1
unparalyzable = 1
experience = 265000
min_hp = 200000
max_hp = 200000
max_hit = 5000
min_hit = 1000
attack = 400
evasion = 320
spell_count = 2
spell1 = 15
spell2 = 25
sound1 = 30
sound2 = 31
sound3 = 32
object_count = 5
drop1 = 12-65000
drop2 = 194-5000
drop3 = 402-1
drop4 = 532-1
drop5 = 481-3

[NPC199]
name = Demonio
npc_type = 0
head = 0
heading = 3
body = 83
ai_type = 3
attackable = 1
hostile = 1
experience = 14200
min_hp = 15000
max_hp = 15000
max_hit = 350
min_hit = 75
attack = 230
evasion = 220
sound3 = 159
object_count = 5
drop1 = 12-6000
drop2 = 12-10000
drop3 = 126-1
drop4 = 129-3
drop5 = 495-1

[NPC200]
name = Unicornio
npc_type = 0
head = 0
heading = 3
body = 183
ai_type = 3
attackable = 1
hostile = 1
experience = 200
min_hp = 500
max_hp = 500
max_hit = 7
min_hit = 5
attack = 10
evasion = 10
object_count = 5
drop1 = 12-50
drop2 = 12-80
drop3 = 12-150
drop4 = 37-50
drop5 = 12-5000

# Repetido
[NPC201]
name = Licantropo
npc_type = 0
head = 0
heading = 3
body = 212
ai_type = 3
attackable = 1
hostile = 1
experience = 850
min_hp = 600
max_hp = 600
max_hit = 100
min_hit = 65
attack = 250
evasion = 65
object_count = 5
drop1 = 12-100
drop2 = 38-10
drop3 = 414-30
drop4 = 1002-1
drop5 = 394-1

# Repetido
[NPC202]
name = Zombie
npc_type = 0
head = 507
heading = 3
body = 196
ai_type = 3
attackable = 1
hostile = 1
min_hp = 250
max_hp = 250
max_hit = 50
min_hit = 23
defense = 20
attack = 100
evasion = 20
sound2 = 33

[NPC203]
name = Tarantula
npc_type = 0
head = 0
heading = 3
body = 36
ai_type = 3
attackable = 1
hostile = 1
poisonous = 1
experience = 1450
min_hp = 1000
max_hp = 1000
max_hit = 100
min_hit = 75
attack = 150
evasion = 70
object_count = 5
drop1 = 12-175
drop2 = 38-25
drop3 = 36-15
drop4 = 39-20
drop5 = 159-5

[NPC204]
name = Leviathan
npc_type = 0
head = 0
heading = 3
body = 99
ai_type = 3
aquatic = 1
attackable = 1
hostile = 1
experience = 8500
min_hp = 6000
max_hp = 6000
max_hit = 250
min_hit = 60
attack = 220
evasion = 180
sound2 = 59
object_count = 5
drop1 = 12-2100
drop2 = 36-30
drop3 = 39-30
drop4 = 537-1
drop5 = 496-1

[NPC205]
name = Orco Brujo
npc_type = 0
head = 0
heading = 3
body = 186
ai_type = 3
attackable = 1
hostile = 1
temeable = 2250
experience = 2810
min_hp = 1900
max_hp = 1900
max_hit = 120
min_hit = 75
defense = 30
attack = 150
evasion = 180
spell_count = 1
spell1 = 8
sound3 = 171
object_count = 5
drop1 = 12-500
drop2 = 12-650
drop3 = 205-1
drop4 = 38-300
drop5 = 37-500

[NPC206]
name = Bruja
npc_type = 0
head = 271
heading = 3
body = 125
ai_type = 3
attackable = 1
hostile = 1
experience = 6100
min_hp = 4200
max_hp = 4200
max_hit = 140
min_hit = 75
defense = 30
attack = 200
evasion = 250
sound2 = 118
sound3 = 158
spell_count = 3
spell1 = 8
spell2 = 9
spell3 = 15
object_count = 5
drop1 = 12-1000
drop2 = 659-1
drop3 = 514-1
drop4 = 12-5000
drop5 = 12-15000

[NPC207]
name = Mago Malvado
npc_type = 0
head = 401
heading = 3
body = 135
ai_type = 3
attackable = 1
hostile = 1
experience = 4000
min_hp = 3000
max_hp = 3000
max_hit = 126
min_hit = 75
defense = 30
attack = 200
evasion = 150
spell_count = 3
spell1 = 8
spell2 = 9
spell3 = 15
object_count = 5
drop1 = 12-1500
drop2 = 12-2000
drop3 = 524-2
drop4 = 206-1
drop5 = 660-5

[NPC208]
name = Golem
npc_type = 0
head = 0
heading = 3
body = 141
ai_type = 3
attackable = 1
hostile = 1
experience = 41800
min_hp = 35000
max_hp = 35000
max_hit = 600
min_hit = 300
defense = 30
attack = 300
evasion = 50
sound2 = 79
sound3 = 89
object_count = 5
drop1 = 12-2000
drop2 = 12-2750
drop3 = 12-10000
drop4 = 403-2
drop5 = 485-1

[NPC209]
name = Medusa
npc_type = 0
head = 0
heading = 3
body = 151
ai_type = 3
attackable = 1
hostile = 1
experience = 12250
min_hp = 6500
max_hp = 6500
max_hit = 185
min_hit = 125
defense = 20
attack = 220
evasion = 160
sound3 = 169
spell_count = 3
spell1 = 15
spell2 = 23
spell3 = 9
object_count = 5
drop1 = 12-1200
drop2 = 38-100
drop3 = 12-7500
drop4 = 206-1
drop5 = 531-1

[NPC210]
name = Liche
npc_type = 0
head = 0
heading = 3
body = 149
ai_type = 3
attackable = 1
hostile = 1
experience = 3000
min_hp = 2000
max_hp = 2000
max_hit = 250
min_hit = 120
defense = 30
attack = 220
evasion = 190
sound3 = 168
object_count = 5
drop1 = 12-1000
drop2 = 12-2000
drop3 = 196-5
drop4 = 380-1
drop5 = 660-5

[NPC211]
name = Lord Orco
npc_type = 0
head = 0
heading = 3
body = 187
ai_type = 3
attackable = 1
hostile = 1
experience = 2500
min_hp = 1750
max_hp = 1750
max_hit = 200
min_hit = 200
defense = 30
attack = 170
evasion = 100
object_count = 5
drop1 = 12-800
drop2 = 38-100
drop3 = 132-2
drop4 = 126-5
drop5 = 130-3

[NPC212]
name = Quark
npc_type = 0
head = 0
heading = 3
body = 146
ai_type = 3
attackable = 1
hostile = 1
temeable = 800
experience = 25
min_hp = 50
max_hp = 50
max_hit = 10
min_hit = 5
defense = 5
attack = 45
evasion = 50
object_count = 5
drop1 = 12-15
drop2 = 12-20
drop3 = 12-100
drop4 = 12-250
drop5 = 12-750

[NPC213]
name = Jabali Salvaje
npc_type = 0
head = 0
heading = 3
body = 150
ai_type = 2
attackable = 1
hostile = 1
temeable = 2010
experience = 340
min_hp = 515
max_hp = 515
max_hit = 100
min_hit = 65
attack = 130
evasion = 70
sound2 = 98
object_count = 5
drop1 = 27-10
drop2 = 12-50
drop3 = 38-20

[NPC214]
name = Dark mOrGoLoCk
npc_type = 0
head = 101
heading = 3
body = 56
ai_type = 3
attackable = 1
hostile = 1
experience = 45000
gold = 25000
min_hp = 45000
max_hp = 45000
max_hit = 400
min_hit = 50
defense = 10
attack = 350
evasion = 300

[NPC215]
name = Dark NuKeR
npc_type = 0
head = 102
heading = 3
body = 93
ai_type = 3
attackable = 1
hostile = 1
experience = 45000
gold = 25000
min_hp = 45000
max_hp = 45000
max_hit = 400
min_hit = 50
defense = 10
attack = 350
evasion = 300

[NPC216]
name = Dark Valkira
npc_type = 0
head = 72
heading = 3
body = 104
ai_type = 3
attackable = 1
hostile = 1
experience = 45000
gold = 25000
min_hp = 45000
max_hp = 45000
max_hit = 400
min_hit = 50
defense = 10
attack = 350
evasion = 300

[NPC217]
name = Dark Chatillon
npc_type = 0
head = 9
heading = 3
body = 140
ai_type = 3
attackable = 1
hostile = 1
experience = 45000
gold = 25000
min_hp = 45000
max_hp = 45000
max_hit = 400
min_hit = 50
defense = 10
attack = 350
evasion = 300

# Quien fue el HPD xd?
[NPC218]
name = Dark Jennifer
npc_type = 0
head = 72
heading = 3
body = 64
ai_type = 3
attackable = 1
hostile = 1
experience = 45000
gold = 25000
min_hp = 45000
max_hp = 45000
max_hit = 400
min_hit = 50
defense = 10
attack = 350
evasion = 300

[NPC219]
name = Escorpion
npc_type = 0
head = 0
heading = 3
body = 51
ai_type = 3
attackable = 1
hostile = 1
poisonous = 1
experience = 32
min_hp = 32
max_hp = 32
max_hit = 3
min_hit = 1
attack = 30
evasion = 10

[NPC220]
name = Serpiente
npc_type = 0
head = 0
heading = 3
body = 13
ai_type = 3
attackable = 1
hostile = 1
experience = 15
min_hp = 22
max_hp = 22
max_hit = 1
min_hit = 1
attack = 10
sound2 = 103

[NPC221]
name = Murcielago
npc_type = 0
head = 0
heading = 3
body = 9
ai_type = 3
attackable = 1
hostile = 1
experience = 12
min_hp = 10
max_hp = 10
max_hit = 1
min_hit = 1
attack = 15
evasion = 10

[NPC222]
name = Duende Magico
npc_type = 0
head = 0
heading = 3
body = 75
ai_type = 3
attackable = 1
hostile = 1
min_hp = 310
max_hp = 310
max_hit = 10
min_hit = 2
attack = 80
evasion = 60
spell_count = 1
spell1 = 2
object_count = 5
drop1 = 12-50
drop2 = 12-75
drop3 = 12-150
drop4 = 199-5

[NPC223]
name = Galeon Pirata
npc_type = 0
head = 0
heading = 3
body = 86
ai_type = 3
aquatic = 1
attackable = 1
hostile = 1
experience = 6000
min_hp = 4000
max_hp = 4000
max_hit = 250
min_hit = 200
attack = 200
evasion = 150
sound3 = 172
object_count = 5
drop2 = 12-5000
drop3 = 474-1
drop4 = 475-1
drop5 = 476-1

[NPC224]
name = Galeon Fantasmal
npc_type = 0
head = 0
heading = 3
body = 487
ai_type = 3
aquatic = 1
attackable = 1
hostile = 1
experience = 10000
min_hp = 7000
max_hp = 7000
max_hit = 350
min_hit = 150
defense = 50
attack = 300
evasion = 450
spell_count = 1
spell1 = 15
object_count = 5
drop2 = 12-3500
drop3 = 474-1
drop4 = 475-1

[NPC225]
name = Arbol Encantado
npc_type = 0
description = Odio los leñadores!
head = 0
heading = 4
body = 25
ai_type = 2
attackable = 1
hostile = 1
poisonous = 1
experience = 100
min_hp = 10
max_hp = 10
max_hit = 2
min_hit = 1
attack = 500
evasion = 10
object_count = 5
drop2 = 58-15

[NPC226]
name = Ucorno
npc_type = 0
head = 0
heading = 3
body = 25
ai_type = 3
attackable = 1
hostile = 1
poisonous = 1
experience = 900
min_hp = 1500
max_hp = 1500
max_hit = 90
min_hit = 85
attack = 100
evasion = 100
sound1 = 13
sound2 = 13
object_count = 5
drop1 = 58-50
drop2 = 58-100
drop3 = 58-500
drop4 = 58-3000
drop5 = 58-10000

[NPC227]
name = Arbol de Jungla
npc_type = 0
head = 0
heading = 3
body = 25
ai_type = 2
attackable = 1
hostile = 1
poisonous = 1
experience = 100
min_hp = 1500
max_hp = 1500
max_hit = 250
min_hit = 150
attack = 100
evasion = 100
sound1 = 13
sound2 = 13
object_count = 5
drop1 = 58-10
drop2 = 208-1
drop3 = 696-5

[NPC228]
name = Arbol de Jungla
npc_type = 0
head = 0
heading = 4
body = 25
ai_type = 1
attackable = 1
hostile = 1
poisonous = 1
experience = 100
min_hp = 10
max_hp = 10
max_hit = 2
min_hit = 1
attack = 500
evasion = 10
object_count = 5
drop2 = 58-15

[NPC229]
name = Alma Putrefacta
npc_type = 0
description = Soy un esclavo del señor del mal
head = 514
heading = 3
body = 145
ai_type = 3
attackable = 1
hostile = 1
experience = 500
min_hp = 700
max_hp = 700
max_hit = 100
min_hit = 90
attack = 200
evasion = 140
sound1 = 30
sound2 = 31
sound3 = 32
object_count = 5
drop1 = 12-50
drop2 = 12-100
drop3 = 645-1

[NPC230]
name = Cerdo Salvaje
npc_type = 0
description = Oink Oink
head = 0
heading = 3
body = 6
ai_type = 3
attackable = 1
hostile = 1
temeable = 500
experience = 15
min_hp = 35
max_hp = 35
max_hit = 2
min_hit = 1
attack = 10
evasion = 15
object_count = 5
drop1 = 27-1
drop2 = 12-10

[NPC231]
name = Vaca Salvaje
npc_type = 0
description = Muuuuu
head = 0
heading = 3
body = 7
ai_type = 3
attackable = 1
hostile = 1
temeable = 810
experience = 25
min_hp = 65
max_hp = 65
max_hit = 5
min_hit = 2
defense = 2
attack = 25
evasion = 15
sound2 = 8
object_count = 5
drop1 = 27-5
drop2 = 12-50

[NPC232]
name = Enano de las Profundidades
npc_type = 0
head = 304
heading = 3
body = 54
ai_type = 10
attackable = 1
hostile = 1
unparalyzable = 1
experience = 5000
min_hp = 3000
max_hp = 3000
max_hit = 165
min_hit = 93
defense = 30
attack = 200
evasion = 140
object_count = 5
drop1 = 12-500
drop2 = 38-50
drop3 = 159-1
drop4 = 243-2
drop5 = 393-3

[NPC233]
name = Liche Infernal
npc_type = 0
head = 0
heading = 3
body = 149
ai_type = 3
attackable = 1
hostile = 1
unparalyzable = 1
experience = 10000
min_hp = 10000
max_hp = 10000
max_hit = 250
min_hit = 120
defense = 30
attack = 220
evasion = 190
spell_count = 3
spell1 = 9
spell2 = 23
spell3 = 15
object_count = 5
drop1 = 12-10000
drop2 = 12-15000
drop3 = 361-2
drop4 = 206-3
drop5 = 400-3

[NPC234]
name = Demonio Infernal
npc_type = 0
head = 0
heading = 3
body = 83
ai_type = 3
attackable = 1
hostile = 1
experience = 10000
min_hp = 15000
max_hp = 15000
max_hit = 350
min_hit = 75
attack = 230
evasion = 220
sound3 = 100
object_count = 5
drop1 = 12-8000
drop2 = 12-16000
drop3 = 126-3
drop4 = 129-5
drop5 = 495-2

[NPC235]
name = Dragon Rojo Infernal
npc_type = 0
head = 0
heading = 3
body = 41
ai_type = 3
attackable = 1
hostile = 1
experience = 2500
min_hp = 5000
max_hp = 5000
max_hit = 300
min_hit = 250
GolpeExacto = 1
defense = 50
attack = 380
evasion = 250
object_count = 5
drop1 = 12-4000
drop2 = 12-6000
drop3 = 12-10000
drop4 = 12-50000
drop5 = 402-1

[NPC236]
name = Golem Infernal
npc_type = 0
head = 0
heading = 3
body = 181
ai_type = 3
attackable = 1
hostile = 1
experience = 35000
min_hp = 49000
max_hp = 49000
max_hit = 600
min_hit = 300
defense = 40
attack = 300
evasion = 50
sound2 = 79
sound3 = 89
object_count = 5
drop1 = 12-15000
drop2 = 38-1000
drop3 = 37-2000
drop4 = 12-100000
drop5 = 485-2

[NPC237]
name = Astaroth
npc_type = 0
head = 0
heading = 3
body = 204
ai_type = 3
attackable = 1
hostile = 1
experience = 2000
min_hp = 3500
max_hp = 3500
max_hit = 126
min_hit = 75
defense = 30
attack = 200
evasion = 150
spell_count = 3
spell1 = 8
spell2 = 9
spell3 = 15
sound3 = 156
object_count = 5
drop1 = 12-2500
drop2 = 37-200
drop3 = 361-1
drop4 = 530-2
drop5 = 699-3

[NPC238]
name = Elemental de Fuego
npc_type = 0
head = 0
heading = 3
body = 153
ai_type = 3
attackable = 1
hostile = 1
experience = 100
min_hp = 600
max_hp = 600
max_hit = 250
min_hit = 75
defense = 30
attack = 200
evasion = 70
spell_count = 1
spell1 = 8
object_count = 5
drop1 = 12-500
drop2 = 38-100
drop3 = 239-1
drop4 = 205-1

[NPC239]
name = Elemental de Fuego Anciano
npc_type = 0
head = 0
heading = 3
body = 394
ai_type = 3
attackable = 1
hostile = 1
unparalyzable = 1
experience = 1000
min_hp = 7000
max_hp = 7000
max_hit = 140
min_hit = 75
defense = 30
attack = 250
evasion = 250
sound2 = 118
sound3 = 1
spell_count = 2
spell1 = 15
spell2 = 25
object_count = 5
drop1 = 12-10000
drop2 = 12-15000
drop3 = 361-2
drop4 = 536-1
drop5 = 532-1

[NPC240]
name = Blattodea
npc_type = 0
head = 0
heading = 3
body = 231
ai_type = 3
attackable = 1
hostile = 1
experience = 455
min_hp = 435
max_hp = 435
max_hit = 90
min_hit = 50
defense = 10
attack = 150
evasion = 50
object_count = 5
drop1 = 12-100
drop2 = 12-150
drop3 = 12-300
drop4 = 12-600
drop5 = 12-1200

[NPC241]
name = Artopleura
npc_type = 0
head = 0
heading = 3
body = 229
ai_type = 3
attackable = 1
hostile = 1
experience = 1100
min_hp = 700
max_hp = 700
max_hit = 100
min_hit = 65
defense = 10
attack = 200
evasion = 80
object_count = 5
drop1 = 12-125
drop2 = 12-200
drop3 = 12-300
drop4 = 12-500
drop5 = 12-1500

[NPC242]
name = Araña de los Rincones
npc_type = 0
head = 0
heading = 3
body = 230
ai_type = 3
attackable = 1
hostile = 1
experience = 700
min_hp = 650
max_hp = 650
max_hit = 75
min_hit = 35
attack = 110
evasion = 70
object_count = 5
drop1 = 12-75
drop2 = 619-1
drop4 = 202-1

[NPC243]
name = Pirata
npc_type = 0
head = 509
heading = 3
body = 386
ai_type = 3
attackable = 1
hostile = 1
experience = 850
min_hp = 700
max_hp = 700
max_hit = 100
min_hit = 65
attack = 250
evasion = 85
object_count = 5
drop1 = 12-50
drop3 = 19-1
drop4 = 125-1
drop5 = 873-1

[NPC244]
name = Escarabajo Gigante
npc_type = 0
head = 0
heading = 3
body = 391
ai_type = 3
attackable = 1
hostile = 1
experience = 500
min_hp = 550
max_hp = 550
max_hit = 80
min_hit = 35
attack = 100
evasion = 45
object_count = 5
drop1 = 12-150
drop2 = 12-200
drop3 = 12-600

[NPC245]
name = Tentaculo Putrefacto
npc_type = 0
head = 0
heading = 3
body = 392
ai_type = 3
attackable = 1
hostile = 1
experience = 900
min_hp = 600
max_hp = 600
max_hit = 80
min_hit = 35
attack = 80
evasion = 100
object_count = 5
drop1 = 12-70
drop2 = 12-140
drop3 = 12-200

[NPC246]
name = Espiritu Chocarrero
npc_type = 0
head = 0
heading = 3
body = 219
ai_type = 3
attackable = 1
hostile = 1
experience = 500
min_hp = 400
max_hp = 400
max_hit = 130
min_hit = 50
defense = 5
attack = 150
evasion = 150
sound3 = 163
object_count = 5
drop1 = 12-50
drop2 = 38-10

[NPC247]
name = Protector de los Muertos
npc_type = 0
head = 0
heading = 3
body = 426
ai_type = 3
attackable = 1
hostile = 1
experience = 455
min_hp = 435
max_hp = 435
max_hit = 90
min_hit = 50
defense = 10
attack = 150
evasion = 50
object_count = 5
drop1 = 12-50
drop2 = 12-65
drop5 = 380-1

[NPC248]
name = Hada Oscura
npc_type = 0
head = 511
heading = 3
body = 427
ai_type = 3
attackable = 1
hostile = 1
experience = 700
min_hp = 650
max_hp = 650
max_hit = 75
min_hit = 35
attack = 110
evasion = 70
sound3 = 166
object_count = 5
drop1 = 12-75
drop2 = 978-2
drop4 = 697-2
drop5 = 513-1

[NPC249]
name = Engendro de las Profundidades
npc_type = 0
head = 0
heading = 3
body = 387
ai_type = 3
attackable = 1
hostile = 1
experience = 500
min_hp = 550
max_hp = 550
max_hit = 80
min_hit = 35
attack = 100
evasion = 45
sound3 = 162
object_count = 5
drop1 = 12-75
drop2 = 38-12
drop3 = 398-4
drop4 = 30-1

[NPC250]
name = Ave de las Profundidades
npc_type = 0
head = 0
heading = 3
body = 425
ai_type = 3
attackable = 1
hostile = 1
experience = 900
min_hp = 700
max_hp = 700
max_hit = 100
min_hit = 65
defense = 10
attack = 200
evasion = 80
object_count = 5
drop1 = 12-125
drop2 = 551-50
drop3 = 552-50

[NPC251]
name = Licantropo
npc_type = 0
head = 0
heading = 3
body = 212
ai_type = 3
attackable = 1
hostile = 1
experience = 850
min_hp = 600
max_hp = 600
max_hit = 100
min_hit = 65
defense = 10
attack = 250
evasion = 65
sound3 = 167
object_count = 5
drop1 = 12-100
drop2 = 414-20
drop5 = 1002-5

[NPC252]
name = Piraña
npc_type = 0
head = 0
heading = 3
body = 433
ai_type = 3
aquatic = 1
attackable = 1
hostile = 1
experience = 1150
min_hp = 800
max_hp = 800
max_hit = 75
min_hit = 110
defense = 15
attack = 200
evasion = 70
object_count = 5
drop1 = 12-150
drop2 = 12-275
drop3 = 36-10

[NPC253]
name = Sirena
npc_type = 0
head = 0
heading = 3
body = 434
ai_type = 3
aquatic = 1
attackable = 1
hostile = 1
experience = 1825
min_hp = 1300
max_hp = 1300
max_hit = 110
min_hit = 85
defense = 25
magic_defense = 15
attack = 150
evasion = 70
AtacaDoble = 1
spell_count = 1
spell1 = 9
object_count = 5
drop1 = 12-230
drop3 = 208-2
drop5 = 542-1

[NPC254]
name = Manta raya
npc_type = 0
head = 0
heading = 3
body = 407
ai_type = 3
aquatic = 1
attackable = 1
hostile = 1
experience = 550
min_hp = 600
max_hp = 600
max_hit = 55
min_hit = 45
defense = 15
attack = 120
evasion = 45
object_count = 5
drop1 = 12-100
drop2 = 38-20
drop3 = 36-4

[NPC255]
name = Lutra
npc_type = 0
head = 0
